loan_id,age,employment_years,existing_emi,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3888,39,9,46491,4200000,11000000,20,817,6700000,2400000,11700000,6100000,Approved
3889,51,23,126091,9100000,23300000,18,792,800000,12600000,32100000,12400000,Approved
3890,32,12,19852,3200000,12800000,18,664,6300000,3400000,7600000,2100000,Approved
3891,36,11,98721,6200000,21300000,16,882,11800000,3500000,12900000,4100000,Approved
3892,53,18,46200,2500000,7700000,10,768,4500000,400000,8000000,2600000,Approved
3893,46,13,50129,9100000,27100000,12,787,24300000,2900000,34800000,9500000,Approved
3894,43,5,9935,500000,900000,12,538,0,700000,1500000,300000,Rejected
3895,51,20,150545,6900000,18000000,8,347,16400000,9300000,18300000,8700000,Rejected
3896,39,7,30970,1800000,5200000,16,317,4900000,1500000,4000000,1300000,Rejected
3897,40,9,53887,4000000,14500000,2,713,6200000,4900000,12200000,4700000,Approved
3898,39,12,36394,3900000,12300000,10,683,1000000,700000,11700000,2400000,Approved
3899,37,13,0,8000000,28100000,18,765,24000000,10500000,17700000,8200000,Approved
3900,38,7,9851,900000,3200000,10,803,1600000,1700000,2300000,800000,Approved
3901,48,23,151963,8200000,29700000,6,405,3900000,800000,23900000,5700000,Rejected
3902,25,5,0,2300000,4900000,4,529,6200000,3900000,9200000,2000000,Rejected
3903,47,12,145154,6900000,19400000,6,801,10100000,9400000,17000000,5500000,Approved
3904,52,23,101068,8800000,30700000,12,707,15000000,100000,32800000,8000000,Approved
3905,42,14,60971,2600000,7200000,8,349,5900000,1400000,9400000,3000000,Rejected
3906,40,14,26755,3700000,8700000,20,885,6200000,3500000,10900000,2600000,Approved
3907,48,24,58575,6200000,23800000,4,489,2900000,7500000,21300000,3300000,Approved
3908,27,1,22905,1000000,2600000,6,341,2900000,1700000,3600000,1100000,Rejected
3909,44,17,124205,6000000,20000000,12,637,10800000,4300000,20000000,8600000,Approved
3910,36,15,0,9100000,31400000,4,304,14100000,16700000,30200000,9600000,Approved
3911,24,6,13465,1700000,6700000,16,537,4300000,2900000,3500000,1100000,Rejected
3912,32,9,0,1700000,4600000,12,503,900000,2200000,4800000,1200000,Rejected
3913,55,21,0,7100000,14300000,12,720,4600000,500000,27300000,8400000,Approved
3914,61,26,135356,9400000,36800000,10,509,20700000,7400000,22400000,6300000,Rejected
3915,40,14,104220,6200000,16400000,6,360,900000,7200000,22400000,6300000,Rejected
3916,52,20,114802,8300000,31800000,16,818,23400000,7400000,32200000,8500000,Approved
3917,42,19,38636,8900000,21200000,8,716,5400000,9200000,23800000,7900000,Approved
3918,53,19,60800,6500000,14800000,12,360,3500000,2100000,15000000,7300000,Rejected
3919,47,13,165185,8100000,26700000,10,895,5100000,9800000,17100000,9900000,Approved
3920,39,13,51705,4900000,13500000,8,328,10500000,8100000,18300000,3400000,Rejected
3921,37,17,0,9100000,26600000,2,812,23300000,11900000,33100000,10400000,Approved
3922,44,21,183018,9000000,33100000,16,456,23800000,7000000,26000000,7100000,Rejected
3923,38,8,9394,1300000,3900000,16,566,700000,200000,3400000,1600000,Approved
3924,59,24,109393,6700000,25000000,20,598,5300000,12900000,13600000,7000000,Approved
3925,41,6,35948,3200000,9300000,6,656,7000000,3200000,12700000,4200000,Approved
3926,57,20,83749,7500000,28700000,2,895,2000000,4100000,21500000,7200000,Approved
3927,35,15,55908,4900000,12800000,14,653,7300000,1000000,13000000,7200000,Approved
3928,28,6,16295,700000,1800000,16,641,2100000,400000,1600000,900000,Approved
3929,46,18,0,6400000,16500000,8,544,12100000,6300000,15200000,5400000,Rejected
3930,55,20,0,3900000,14100000,20,811,5700000,3600000,10500000,5300000,Approved
3931,49,24,0,9700000,26900000,10,460,11400000,3900000,31400000,9300000,Rejected
3932,27,5,0,3600000,12500000,12,795,10600000,2700000,11100000,4800000,Approved
3933,44,11,32869,3400000,10300000,4,745,4900000,4000000,10000000,3900000,Approved
3934,64,28,0,9800000,20100000,16,606,6200000,800000,37300000,8700000,Approved
3935,40,21,0,5100000,14200000,6,451,6100000,7600000,11400000,5600000,Rejected
3936,42,12,74353,5900000,11800000,8,479,11000000,1200000,15700000,3900000,Rejected
3937,31,6,8305,1200000,2400000,14,495,1800000,1800000,4100000,1300000,Rejected
3938,46,25,0,9700000,30200000,14,769,23700000,13600000,26400000,7500000,Approved
3939,31,10,50707,4700000,11800000,4,639,3600000,700000,9400000,5500000,Approved
3940,27,6,57665,4200000,12500000,18,723,1200000,300000,12900000,6100000,Approved
3941,64,28,177354,9300000,26100000,16,623,11700000,10500000,21100000,10700000,Approved
3942,43,7,69390,5300000,20800000,6,487,9700000,3400000,18500000,4200000,Rejected
3943,60,26,0,7600000,30100000,2,743,20700000,8700000,27600000,9600000,Approved
3944,58,23,28726,6200000,16900000,12,754,2300000,4200000,15300000,7900000,Approved
3945,49,19,60068,8900000,21600000,10,552,2300000,9900000,20700000,11900000,Approved
3946,54,23,150414,7900000,27300000,10,560,23100000,14400000,28500000,10900000,Approved
3947,34,11,16393,3500000,10800000,14,632,6900000,1500000,10900000,4200000,Approved
3948,49,15,51836,5300000,16700000,18,339,4600000,3300000,12000000,4100000,Rejected
3949,34,9,10842,1400000,3100000,4,881,3700000,400000,5000000,1100000,Approved
3950,57,24,101232,9100000,23600000,20,535,2800000,17600000,26400000,4500000,Rejected
3951,44,19,36889,4400000,17200000,4,563,4100000,3700000,12700000,2900000,Approved
3952,53,18,23221,2800000,8200000,14,615,7400000,3300000,6700000,2700000,Approved
3953,36,8,0,1300000,3300000,8,795,1400000,800000,4600000,1600000,Approved
3954,63,27,46210,8400000,28700000,14,878,23400000,8300000,23900000,8600000,Approved
3955,44,18,32436,5300000,14000000,6,633,11800000,4500000,12800000,6100000,Approved
3956,38,20,0,6000000,13900000,4,533,3000000,9600000,14600000,4100000,Rejected
3957,32,4,21453,2100000,6800000,12,795,6100000,1900000,7200000,2400000,Approved
3958,42,13,53249,4300000,11000000,4,374,7100000,7300000,9300000,4700000,Rejected
3959,49,14,52690,7300000,22900000,12,848,6300000,2900000,28500000,4100000,Approved
3960,42,19,0,5200000,16200000,12,890,10500000,9600000,15800000,3900000,Approved
3961,37,13,0,4700000,9800000,14,444,8200000,300000,15700000,3800000,Rejected
3962,46,15,0,7800000,28500000,4,803,15500000,11300000,21100000,9800000,Approved
3963,39,8,9206,500000,1900000,18,618,-100000,600000,1000000,400000,Approved
3964,45,10,78272,6000000,20300000,14,845,5000000,7800000,23700000,8700000,Approved
3965,43,9,106893,4800000,10800000,12,833,3000000,4000000,16400000,7100000,Approved
3966,49,13,153739,8900000,19300000,12,767,12000000,2200000,24700000,7700000,Approved
3967,36,14,44615,1800000,4000000,16,747,700000,200000,4600000,900000,Approved
3968,26,5,35677,3000000,7000000,4,588,5300000,3400000,11900000,3400000,Approved
3969,47,14,185101,7700000,24500000,20,582,9800000,6600000,29100000,6500000,Approved
3970,46,22,172566,8300000,20400000,14,348,5600000,12500000,29100000,4700000,Rejected
3971,44,14,21356,4200000,9400000,4,726,10000000,8100000,16100000,5500000,Approved
3972,45,15,81187,8000000,31200000,6,482,19800000,11500000,22200000,5700000,Rejected
3973,37,16,196466,9400000,30000000,16,565,1200000,3900000,28200000,9000000,Approved
3974,39,12,0,800000,2400000,16,872,2400000,1200000,1900000,900000,Approved
3975,27,0,0,500000,1300000,4,825,600000,0,1800000,200000,Approved
3976,53,16,0,6100000,22300000,8,694,16200000,10900000,22900000,7200000,Approved
3977,37,15,0,8500000,30800000,20,448,23000000,1400000,22900000,7900000,Rejected
3978,40,13,158415,7600000,18000000,12,452,7900000,4300000,23800000,4700000,Rejected
3979,43,24,0,8700000,17900000,12,897,16400000,3500000,31600000,12500000,Approved
3980,43,20,0,9400000,20200000,10,803,24800000,1000000,34400000,4800000,Approved
3981,23,2,0,400000,900000,8,828,600000,500000,1500000,300000,Approved
3982,39,14,55928,2700000,7500000,6,832,7700000,1200000,10000000,2500000,Approved
3983,47,9,49982,2300000,5500000,6,861,1600000,1200000,4700000,1700000,Approved
3984,47,11,0,7500000,15900000,2,535,17500000,5700000,23600000,4500000,Rejected
3985,38,17,38215,7100000,19400000,16,363,17900000,2600000,22600000,4000000,Rejected
3986,51,27,182440,8800000,28600000,8,631,11000000,13200000,25000000,7700000,Approved
3987,45,21,0,8400000,20700000,6,513,500000,16400000,18800000,7900000,Rejected
3988,57,19,102087,4700000,16200000,16,317,12700000,400000,9400000,2500000,Rejected
3989,35,13,168043,6900000,19500000,2,809,6100000,10600000,22900000,9300000,Approved
3990,37,5,56073,2400000,8200000,10,531,6800000,1900000,5700000,2000000,Rejected
3991,40,13,0,1600000,4800000,14,544,2200000,200000,6200000,1200000,Rejected
3992,23,5,59770,3500000,7800000,14,366,6400000,3000000,13700000,4900000,Rejected
3993,30,8,17495,3700000,12700000,14,797,1300000,1100000,12300000,3700000,Approved
3994,42,5,39399,3200000,12000000,16,597,6800000,1900000,7700000,2200000,Approved
3995,52,18,56326,7000000,22500000,12,632,12500000,4600000,20400000,4900000,Approved
3996,63,25,71882,9300000,28300000,12,741,7600000,12900000,32400000,5200000,Approved
3997,27,7,1394,200000,800000,20,331,300000,0,500000,100000,Rejected
3998,38,15,96729,6900000,16500000,8,426,3900000,5200000,18300000,9000000,Rejected
3999,46,23,90840,9000000,26500000,8,533,17100000,12400000,27800000,6000000,Rejected
4000,39,11,30060,6900000,22700000,16,394,3800000,4300000,27400000,8700000,Rejected
4001,56,20,145491,7500000,25100000,14,877,21000000,11400000,16900000,10700000,Approved
4002,45,14,0,9200000,28000000,8,527,18700000,7700000,24400000,6400000,Rejected
4003,55,17,96482,4600000,12700000,8,468,10400000,0,14500000,3900000,Rejected
4004,40,14,0,5000000,19600000,18,611,13400000,4400000,14400000,4600000,Approved
4005,36,13,60037,4500000,17200000,6,832,2700000,8500000,10900000,6700000,Approved
4006,35,11,90721,7900000,22700000,18,508,6600000,7000000,31600000,8900000,Rejected
4007,45,22,0,5100000,13500000,20,840,1400000,5300000,14700000,4500000,Approved
4008,41,17,91224,3700000,7600000,14,794,9500000,7300000,12100000,4500000,Approved
4009,49,16,113364,5300000,17800000,12,889,15300000,500000,14900000,6800000,Approved
4010,22,3,4665,200000,500000,16,765,600000,100000,600000,100000,Approved
4011,50,21,219123,9000000,18600000,16,518,18400000,17600000,28900000,10300000,Rejected
4012,31,12,126984,6900000,17100000,4,694,4200000,6100000,27000000,6000000,Approved
4013,32,5,3423,700000,2300000,8,663,700000,500000,2800000,1000000,Approved
4014,35,7,0,2500000,8900000,2,662,4000000,2100000,9700000,3000000,Approved
4015,49,12,0,4600000,14400000,14,642,10100000,8700000,11100000,4800000,Approved
4016,25,6,0,1000000,3900000,10,701,2200000,1000000,4000000,900000,Approved
4017,44,17,220757,9200000,30100000,6,632,23700000,6600000,34200000,6200000,Approved
4018,30,3,0,2200000,4400000,2,861,1300000,2600000,4500000,2300000,Approved
4019,48,21,79020,9700000,33300000,12,784,14600000,15800000,37900000,6500000,Approved
4020,44,9,0,5500000,18200000,4,332,8100000,4000000,16400000,5600000,Approved
4021,33,12,0,1300000,3400000,2,763,3800000,200000,5100000,1400000,Approved
4022,60,25,86498,7900000,19100000,2,593,20800000,12200000,26100000,7800000,Approved
4023,30,9,40435,4300000,8800000,6,512,7200000,6500000,16900000,2700000,Rejected
4024,35,17,0,3800000,13300000,6,655,9600000,0,8600000,2600000,Approved
4025,40,17,214539,8700000,24700000,8,369,4000000,800000,31100000,4800000,Rejected
4026,33,13,29388,1300000,3100000,14,348,1500000,600000,3900000,600000,Rejected
4027,36,12,81791,6800000,16800000,10,736,2000000,2600000,23800000,5600000,Approved
4028,47,25,153574,9100000,24000000,20,353,25100000,9200000,26100000,10900000,Rejected
4029,47,11,0,3000000,11300000,16,478,5600000,2000000,9800000,2000000,Rejected
4030,48,11,24238,1200000,3000000,4,827,3200000,600000,2300000,1500000,Approved
4031,46,17,32291,5000000,16900000,12,517,2200000,1500000,15500000,5400000,Rejected
4032,43,16,212844,9700000,24700000,18,648,15100000,600000,25200000,6800000,Approved
4033,34,14,0,7000000,23800000,10,689,8400000,5400000,15700000,7800000,Approved
4034,39,10,81290,4100000,9100000,20,550,9900000,5200000,10800000,4800000,Approved
4035,45,13,120372,5300000,12900000,20,826,15500000,6800000,12000000,5200000,Approved
4036,46,14,157343,7300000,19200000,14,599,18400000,5400000,15900000,3700000,Approved
4037,42,16,53982,6500000,18500000,16,815,6300000,10000000,13400000,4000000,Approved
4038,32,5,3948,600000,1400000,4,761,800000,500000,2100000,300000,Approved
4039,54,16,46934,5200000,15000000,20,432,6900000,5000000,15600000,5100000,Rejected
4040,49,15,49278,2800000,9200000,18,442,5800000,4800000,8400000,1300000,Rejected
4041,34,11,0,7800000,23300000,6,620,3500000,2100000,22200000,7600000,Approved
4042,41,19,0,3000000,6500000,4,476,7900000,300000,9400000,1500000,Rejected
4043,37,13,117770,9300000,34900000,6,837,27400000,800000,21400000,8500000,Approved
4044,39,13,101125,5100000,18000000,6,510,13400000,6600000,17200000,7600000,Rejected
4045,37,12,75906,4300000,16100000,18,849,3800000,6600000,17100000,6400000,Approved
4046,24,6,22109,1100000,2100000,8,737,2900000,2000000,2500000,900000,Approved
4047,48,20,0,6500000,16200000,10,809,14000000,4700000,13200000,8600000,Approved
4048,42,15,0,6400000,23000000,8,520,12100000,11400000,16000000,3800000,Rejected
4049,60,26,0,7400000,22500000,16,834,6400000,12600000,15700000,6000000,Approved
4050,55,17,117130,8700000,32100000,8,397,8900000,17000000,34700000,4800000,Rejected
4051,53,22,222891,9200000,24700000,14,438,4800000,16000000,20600000,10700000,Rejected
4052,45,15,98976,6200000,19700000,18,820,11200000,3400000,15600000,4700000,Approved
4053,48,14,11229,1200000,4600000,20,323,2000000,1700000,2600000,1400000,Rejected
4054,54,22,74576,7000000,20300000,14,837,7700000,2200000,19700000,5500000,Approved
4055,45,9,21237,3800000,10100000,2,571,7400000,6600000,12600000,3300000,Approved
4056,36,7,55558,4900000,16300000,14,479,1600000,6400000,18600000,2700000,Rejected
4057,37,13,0,7800000,22100000,6,533,11900000,2500000,19300000,10800000,Rejected
4058,47,21,0,7400000,17200000,8,899,16500000,8700000,16700000,4900000,Approved
4059,35,15,0,7000000,26600000,16,460,20500000,3300000,27700000,4600000,Rejected
4060,34,8,0,4900000,12500000,2,636,14200000,6400000,13900000,5000000,Approved
4061,59,22,125659,5800000,20600000,20,434,8400000,2700000,22600000,7000000,Rejected
4062,42,15,11485,2000000,6900000,18,516,4600000,3400000,6500000,1600000,Rejected
4063,44,13,47420,8300000,24600000,2,382,1400000,1200000,16700000,6600000,Rejected
4064,38,5,18889,1000000,2800000,12,616,700000,700000,3900000,700000,Approved
4065,35,9,0,5500000,11600000,6,745,9400000,8000000,12800000,5400000,Approved
4066,37,16,7327,1400000,3400000,6,697,2000000,500000,4600000,1600000,Approved
4067,34,13,36157,3700000,12300000,6,364,5900000,4200000,13700000,4400000,Rejected
4068,48,11,0,2100000,6900000,2,566,700000,1500000,8100000,1000000,Approved
4069,53,19,124520,6200000,21900000,12,462,9400000,2000000,16600000,8300000,Rejected
4070,38,16,121194,9300000,31900000,2,331,7100000,11200000,23700000,8000000,Approved
4071,52,16,0,5100000,10300000,12,839,13400000,5400000,10700000,7500000,Approved
4072,60,23,148400,7000000,14000000,4,702,9000000,3100000,21400000,7600000,Approved
4073,41,19,46370,5300000,17900000,2,580,10200000,6400000,11600000,3600000,Approved
4074,35,13,14075,900000,2800000,10,560,2700000,300000,1900000,1300000,Approved
4075,51,17,222374,9400000,25700000,14,845,27300000,4100000,26500000,12200000,Approved
4076,53,18,22969,2600000,8500000,4,392,5500000,100000,8800000,2900000,Approved
4077,48,16,17353,1500000,4900000,16,387,-100000,2400000,3700000,1300000,Rejected
4078,38,4,14890,1800000,6300000,12,749,4200000,200000,3800000,2700000,Approved
4079,53,18,176348,7800000,20000000,14,727,4600000,7200000,17300000,8600000,Approved
4080,28,7,0,2100000,7400000,14,656,5600000,400000,5200000,2800000,Approved
4081,61,23,68715,8300000,17500000,20,643,24800000,8900000,18800000,5100000,Approved
4082,50,18,85487,4400000,16800000,4,307,12800000,7200000,9700000,5800000,Approved
4083,40,9,25158,2300000,5000000,16,588,2000000,3500000,7000000,1500000,Approved
4084,55,20,114678,7700000,22300000,20,895,22200000,13300000,23900000,9100000,Approved
4085,53,19,184670,9300000,29400000,10,351,24200000,6800000,35800000,6100000,Rejected
4086,57,23,0,5900000,16400000,12,891,10200000,10400000,19600000,4700000,Approved
4087,43,11,47344,1900000,4900000,4,442,3200000,2100000,5800000,900000,Rejected
4088,45,16,62170,6900000,19500000,20,686,2300000,8700000,16400000,6200000,Approved
4089,47,13,8754,2100000,8200000,20,432,6000000,900000,5600000,1000000,Rejected
4090,48,13,0,8200000,20900000,14,766,4400000,12300000,18400000,12100000,Approved
4091,35,12,101626,7700000,17200000,6,561,6000000,5000000,15400000,6800000,Approved
4092,31,11,59867,7700000,19000000,2,539,4000000,14500000,29300000,4100000,Rejected
4093,42,5,11189,700000,1400000,6,759,1000000,500000,2600000,700000,Approved
4094,40,19,160803,7100000,18200000,8,750,21000000,7900000,20800000,5300000,Approved
4095,30,8,0,3900000,13600000,10,373,11600000,1000000,8400000,3600000,Rejected
4096,48,20,24649,5200000,20500000,10,407,1100000,3400000,18200000,3800000,Rejected
4097,57,23,118547,5500000,20200000,14,611,13700000,5700000,15100000,7200000,Approved
4098,47,16,29349,2600000,6300000,10,783,6500000,2400000,6500000,2600000,Approved
4099,42,20,142969,7300000,24000000,18,651,16600000,100000,19600000,4500000,Approved
4100,57,24,167354,8700000,31100000,16,760,400000,1800000,19300000,4800000,Rejected
4101,62,28,0,9000000,22700000,16,793,11700000,10800000,35000000,7000000,Approved
4102,34,13,0,400000,800000,16,685,500000,300000,1300000,600000,Approved
4103,38,12,51746,3300000,10700000,8,806,5700000,600000,11500000,4900000,Approved
4104,50,18,70893,6300000,17800000,12,770,6000000,3000000,17000000,3200000,Approved
